Order_ID,Date,Month,Year,Customer_ID,Product_ID,Region_ID,Sales,Profit,Product_Name,Category,Sub_Category,Customer_Name,Segment,Region_Name
O0698,2024-11-10,11,2024,C116,P044,R1,3447.97,397.12,Headphones,Accessories,Audio,Vivaan,Corporate,North
O0699,2024-09-13,9,2024,C141,P065,R3,3713.56,380.51,Laptop,Technology,Computers,Aditya,Corporate,East
O0700,2023-11-20,11,2023,C133,P043,R2,2299.4,334.45,Laptop,Technology,Computers,Meera,Consumer,South
O0701,2023-03-01,3,2023,C035,P097,R2,3057.06,747.6,Tablet,Technology,Tablets,Meera,Consumer,South
O0702,2024-03-18,3,2024,C150,P031,R4,2157.05,260.41,Keyboard,Accessories,Input Devices,Vivaan,Consumer,West
O0703,2024-11-30,11,2024,C172,P004,R3,2219.51,175.29,Tablet,Technology,Tablets,Aarav,Home Office,East
O0704,2024-08-12,8,2024,C043,P051,R4,795.89,86.33,Laptop,Technology,Computers,Rohan,Corporate,West
O0705,2023-02-08,2,2023,C175,P030,R3,1649.28,470.3,Headphones,Accessories,Audio,Diya,Consumer,East
O0706,2024-07-02,7,2024,C057,P036,R3,1450.79,312.18,Headphones,Accessories,Audio,Vivaan,Consumer,East
O0707,2023-02-23,2,2023,C102,P024,R2,3935.38,416.67,Headphones,Accessories,Audio,Isha,Corporate,South
O0708,2024-09-02,9,2024,C014,P074,R1,2715.78,678.96,Keyboard,Accessories,Input Devices,Rohan,Home Office,North
O0709,2024-03-02,3,2024,C048,P069,R2,1930.66,154.94,Keyboard,Accessories,Input Devices,Rohan,Corporate,South
O0710,2024-03-12,3,2024,C191,P048,R3,645.87,174.84,Headphones,Accessories,Audio,Meera,Consumer,East
O0711,2023-01-17,1,2023,C006,P001,R1,4599.1,488.18,Tablet,Technology,Tablets,Vivaan,Corporate,North
O0712,2024-09-18,9,2024,C077,P035,R3,394.48,88.96,Laptop,Technology,Computers,Meera,Consumer,East
O0713,2023-04-17,4,2023,C057,P045,R3,2908.07,769.72,Tablet,Technology,Tablets,Meera,Home Office,East
O0714,2023-06-25,6,2023,C133,P003,R2,1032.71,144.37,Headphones,Accessories,Audio,Isha,Home Office,South
O0715,2023-12-24,12,2023,C057,P063,R3,2197.29,371.92,Phone,Technology,Mobiles,Meera,Consumer,East
O0716,2023-09-29,9,2023,C061,P031,R3,3267.02,283.82,Phone,Technology,Mobiles,Diya,Corporate,East
O0717,2023-11-27,11,2023,C044,P015,R1,2864.15,658.99,Monitor,Technology,Displays,Vivaan,Corporate,North
O0718,2024-09-09,9,2024,C151,P047,R3,3511.63,610.08,Laptop,Technology,Computers,Isha,Home Office,East
O0719,2024-09-10,9,2024,C003,P058,R4,1923.96,454.83,Headphones,Accessories,Audio,Ananya,Corporate,West
O0720,2024-04-07,4,2024,C055,P051,R3,2850.87,665.32,Headphones,Accessories,Audio,Isha,Corporate,East
O0721,2023-12-05,12,2023,C071,P096,R3,4094.2,219.52,Tablet,Technology,Tablets,Aditya,Home Office,East
O0722,2023-07-04,7,2023,C038,P035,R2,516.7,32.62,Keyboard,Accessories,Input Devices,Vivaan,Corporate,South
O0723,2024-10-15,10,2024,C030,P088,R2,918.56,88.01,Keyboard,Accessories,Input Devices,Ananya,Corporate,South
O0724,2023-06-18,6,2023,C175,P034,R1,2069.11,167.94,Headphones,Accessories,Audio,Aarav,Consumer,North
O0725,2024-04-03,4,2024,C112,P086,R2,405.62,66.43,Keyboard,Accessories,Input Devices,Aditya,Corporate,South
O0726,2023-11-03,11,2023,C152,P011,R1,2864.78,358.75,Laptop,Technology,Computers,Ananya,Home Office,North
O0727,2024-01-28,1,2024,C003,P080,R3,2079.03,364.66,Keyboard,Accessories,Input Devices,Ananya,Consumer,East
O0728,2023-10-19,10,2023,C002,P092,R4,2989.82,356.23,Phone,Technology,Mobiles,Meera,Consumer,West
O0729,2024-03-17,3,2024,C054,P047,R1,4663.51,1289.48,Monitor,Technology,Displays,Aarav,Corporate,North
O0730,2024-05-15,5,2024,C099,P008,R3,2720.07,137.59,Laptop,Technology,Computers,Rohan,Home Office,East
O0731,2024-07-09,7,2024,C049,P067,R1,4856.66,507.68,Laptop,Technology,Computers,Diya,Consumer,North
O0732,2024-09-19,9,2024,C017,P031,R2,1480.71,221.04,Monitor,Technology,Displays,Isha,Consumer,South
O0733,2023-06-25,6,2023,C198,P030,R2,2538.86,583.2,Keyboard,Accessories,Input Devices,Meera,Corporate,South
O0734,2024-01-16,1,2024,C127,P032,R2,3920.47,454.58,Tablet,Technology,Tablets,Isha,Home Office,South
O0735,2024-03-01,3,2024,C079,P075,R2,4405.94,898.66,Headphones,Accessories,Audio,Meera,Home Office,South
O0736,2024-05-04,5,2024,C085,P052,R4,4129.69,687.32,Tablet,Technology,Tablets,Rohan,Consumer,West
O0737,2024-03-11,3,2024,C172,P056,R3,4329.26,1282.44,Tablet,Technology,Tablets,Ananya,Corporate,East
O0738,2023-05-21,5,2023,C120,P027,R1,1115.83,61.68,Laptop,Technology,Computers,Isha,Consumer,North
O0739,2023-08-05,8,2023,C083,P084,R4,4290.41,1099.97,Headphones,Accessories,Audio,Meera,Consumer,West
O0740,2024-05-09,5,2024,C194,P005,R4,899.88,194.04,Keyboard,Accessories,Input Devices,Rohan,Consumer,West
O0741,2023-08-11,8,2023,C139,P018,R4,1850.51,538.99,Phone,Technology,Mobiles,Aarav,Corporate,West
O0742,2023-07-19,7,2023,C006,P004,R1,394.08,66.21,Tablet,Technology,Tablets,Vivaan,Corporate,North
O0743,2023-03-28,3,2023,C183,P021,R4,3708.28,228.89,Headphones,Accessories,Audio,Ananya,Consumer,West
O0744,2023-01-11,1,2023,C050,P034,R4,3145.44,464.5,Phone,Technology,Mobiles,Diya,Corporate,West
O0745,2023-08-09,8,2023,C127,P051,R1,4467.14,555.58,Tablet,Technology,Tablets,Meera,Home Office,North
O0746,2024-08-04,8,2024,C116,P026,R2,4536.01,1184.62,Monitor,Technology,Displays,Vivaan,Consumer,South
O0747,2024-12-30,12,2024,C056,P086,R4,289.68,28.29,Keyboard,Accessories,Input Devices,Aarav,Home Office,West
O0748,2024-02-18,2,2024,C095,P070,R4,4895.56,960.47,Laptop,Technology,Computers,Meera,Consumer,West
O0749,2024-10-23,10,2024,C099,P049,R1,1512.44,150.5,Phone,Technology,Mobiles,Diya,Consumer,North
O0750,2024-08-09,8,2024,C175,P084,R4,1671.99,485.28,Keyboard,Accessories,Input Devices,Aditya,Corporate,West
O0751,2023-12-14,12,2023,C001,P099,R2,1057.47,279.21,Phone,Technology,Mobiles,Diya,Corporate,South
O0752,2023-05-18,5,2023,C008,P098,R3,2199.86,208.27,Phone,Technology,Mobiles,Aditya,Consumer,East
O0753,2023-02-25,2,2023,C170,P042,R1,4706.56,809.5,Phone,Technology,Mobiles,Rohan,Consumer,North
O0754,2024-11-29,11,2024,C009,P063,R4,2018.32,597.92,Keyboard,Accessories,Input Devices,Aditya,Consumer,West
O0755,2023-04-01,4,2023,C165,P025,R3,4819.66,1087.48,Tablet,Technology,Tablets,Diya,Home Office,East
O0756,2023-02-07,2,2023,C003,P014,R3,3316.76,753.81,Keyboard,Accessories,Input Devices,Meera,Corporate,East
O0757,2024-02-01,2,2024,C080,P076,R1,4108.68,407.78,Laptop,Technology,Computers,Aditya,Home Office,North
O0758,2024-06-01,6,2024,C031,P079,R3,229.04,60.79,Tablet,Technology,Tablets,Diya,Home Office,East
O0759,2024-04-25,4,2024,C182,P028,R2,3681.43,391.58,Phone,Technology,Mobiles,Ananya,Consumer,South
O0760,2024-02-19,2,2024,C094,P092,R1,4013.5,703.55,Phone,Technology,Mobiles,Ananya,Corporate,North
O0761,2023-04-13,4,2023,C033,P006,R3,1141.72,269.23,Headphones,Accessories,Audio,Vivaan,Consumer,East
O0762,2024-03-29,3,2024,C026,P084,R3,2701.72,278.26,Tablet,Technology,Tablets,Aarav,Home Office,East
O0763,2023-07-24,7,2023,C171,P096,R1,756.57,156.05,Monitor,Technology,Displays,Diya,Home Office,North
O0764,2024-06-18,6,2024,C041,P040,R4,2395.67,140.94,Tablet,Technology,Tablets,Ananya,Consumer,West
O0765,2024-06-11,6,2024,C089,P010,R3,2041.74,293.87,Tablet,Technology,Tablets,Rohan,Consumer,East
O0766,2024-11-13,11,2024,C139,P083,R3,2740.17,620.02,Tablet,Technology,Tablets,Diya,Consumer,East
O0767,2024-06-17,6,2024,C043,P098,R4,3117.29,732.02,Monitor,Technology,Displays,Diya,Corporate,West
O0768,2023-06-02,6,2023,C062,P055,R2,143.68,40.26,Laptop,Technology,Computers,Aarav,Home Office,South
O0769,2024-04-11,4,2024,C089,P055,R1,964.46,172.6,Monitor,Technology,Displays,Aarav,Home Office,North
O0770,2023-07-24,7,2023,C198,P049,R1,2459.67,474.87,Headphones,Accessories,Audio,Rohan,Consumer,North
O0771,2023-11-23,11,2023,C163,P083,R4,3478.95,1025.89,Monitor,Technology,Displays,Vivaan,Home Office,West
O0772,2023-09-30,9,2023,C019,P010,R3,1486.07,194.02,Headphones,Accessories,Audio,Isha,Corporate,East
O0773,2024-12-06,12,2024,C193,P039,R2,451.08,124.25,Headphones,Accessories,Audio,Aditya,Corporate,South
O0774,2023-02-23,2,2023,C124,P021,R2,2437.31,256.78,Headphones,Accessories,Audio,Diya,Home Office,South
O0775,2024-09-14,9,2024,C122,P022,R3,1101.6,70.97,Laptop,Technology,Computers,Vivaan,Corporate,East
O0776,2023-03-13,3,2023,C067,P058,R4,4449.6,539.19,Headphones,Accessories,Audio,Vivaan,Home Office,West
O0777,2024-08-23,8,2024,C063,P025,R3,2655.13,249.69,Monitor,Technology,Displays,Aditya,Home Office,East
O0778,2024-06-25,6,2024,C025,P007,R1,4687.81,475.25,Tablet,Technology,Tablets,Aditya,Home Office,North
O0779,2023-04-26,4,2023,C135,P021,R2,2867.94,363.75,Phone,Technology,Mobiles,Rohan,Corporate,South
O0780,2023-08-16,8,2023,C109,P052,R2,825.34,43.71,Tablet,Technology,Tablets,Meera,Consumer,South
O0781,2023-02-14,2,2023,C159,P036,R3,2889.5,285.82,Monitor,Technology,Displays,Ananya,Home Office,East
O0782,2023-04-10,4,2023,C070,P086,R2,4306.79,597.56,Headphones,Accessories,Audio,Diya,Corporate,South
O0783,2024-02-16,2,2024,C060,P075,R3,2694.29,724.05,Keyboard,Accessories,Input Devices,Aarav,Home Office,East
O0784,2023-01-06,1,2023,C055,P089,R2,2240.72,398.83,Laptop,Technology,Computers,Ananya,Consumer,South
O0785,2023-12-10,12,2023,C154,P093,R2,4002.84,738.51,Phone,Technology,Mobiles,Ananya,Corporate,South
O0786,2023-11-17,11,2023,C106,P020,R2,2073.71,283.36,Laptop,Technology,Computers,Vivaan,Corporate,South
O0787,2024-10-21,10,2024,C078,P023,R1,4459.84,751.89,Keyboard,Accessories,Input Devices,Rohan,Corporate,North
O0788,2024-03-03,3,2024,C055,P085,R3,3381.37,483.93,Keyboard,Accessories,Input Devices,Diya,Corporate,East
O0789,2023-10-22,10,2023,C110,P056,R1,3048.51,222.13,Headphones,Accessories,Audio,Diya,Corporate,North
O0790,2023-09-16,9,2023,C118,P023,R1,4036.93,737.56,Headphones,Accessories,Audio,Diya,Home Office,North
O0791,2024-04-27,4,2024,C119,P044,R4,1388.9,137.82,Phone,Technology,Mobiles,Isha,Corporate,West
O0792,2023-10-02,10,2023,C127,P033,R1,4473.52,1082.25,Keyboard,Accessories,Input Devices,Aarav,Home Office,North
O0793,2023-07-13,7,2023,C042,P056,R1,158.59,9.2,Keyboard,Accessories,Input Devices,Diya,Corporate,North
O0794,2024-12-12,12,2024,C152,P035,R2,2637.33,535.96,Headphones,Accessories,Audio,Aditya,Corporate,South
O0795,2023-04-03,4,2023,C135,P053,R1,3913.42,415.78,Headphones,Accessories,Audio,Aditya,Corporate,North
O0796,2024-06-10,6,2024,C082,P074,R3,1018.98,103.18,Laptop,Technology,Computers,Diya,Corporate,East
O0797,2023-05-07,5,2023,C060,P054,R4,2825.76,355.35,Tablet,Technology,Tablets,Diya,Home Office,West
O0798,2023-10-24,10,2023,C073,P081,R1,4239.39,771.14,Laptop,Technology,Computers,Ananya,Corporate,North
O0799,2024-09-29,9,2024,C127,P015,R4,2253.25,497.41,Keyboard,Accessories,Input Devices,Aditya,Corporate,West
O0800,2023-08-01,8,2023,C178,P054,R1,3118.3,616.06,Tablet,Technology,Tablets,Rohan,Home Office,North
O0801,2023-03-14,3,2023,C019,P010,R3,1357.15,176.93,Phone,Technology,Mobiles,Aarav,Corporate,East
O0802,2024-03-14,3,2024,C194,P083,R2,4809.19,632.83,Monitor,Technology,Displays,Diya,Corporate,South
O0803,2024-11-17,11,2024,C089,P067,R2,3885.43,438.8,Laptop,Technology,Computers,Meera,Home Office,South
O0804,2023-10-24,10,2023,C136,P053,R4,3269.74,851.32,Keyboard,Accessories,Input Devices,Aarav,Consumer,West
O0805,2024-11-02,11,2024,C076,P036,R2,2004.76,267.96,Headphones,Accessories,Audio,Aarav,Consumer,South
O0806,2024-12-02,12,2024,C141,P039,R4,258.67,68.42,Laptop,Technology,Computers,Isha,Consumer,West
O0807,2023-12-18,12,2023,C181,P082,R2,3386.76,514.75,Laptop,Technology,Computers,Ananya,Corporate,South
O0808,2024-06-18,6,2024,C109,P057,R4,4174.87,678.08,Tablet,Technology,Tablets,Aarav,Home Office,West
O0809,2024-11-04,11,2024,C142,P072,R4,2211.51,142.99,Phone,Technology,Mobiles,Aditya,Corporate,West
O0810,2024-08-13,8,2024,C146,P064,R3,2668.61,326.82,Monitor,Technology,Displays,Meera,Home Office,East
O0811,2024-06-08,6,2024,C121,P084,R4,689.89,65.34,Phone,Technology,Mobiles,Meera,Corporate,West
O0812,2024-08-02,8,2024,C130,P082,R2,1407.34,160.27,Monitor,Technology,Displays,Meera,Corporate,South
O0813,2023-01-07,1,2023,C169,P039,R4,1863.07,384.56,Monitor,Technology,Displays,Ananya,Corporate,West
O0814,2023-02-14,2,2023,C041,P095,R3,3741.09,912.61,Headphones,Accessories,Audio,Aditya,Corporate,East
O0815,2024-12-10,12,2024,C014,P066,R1,1918.37,447.72,Laptop,Technology,Computers,Isha,Home Office,North
O0816,2024-03-13,3,2024,C188,P038,R3,4064.1,1184.94,Monitor,Technology,Displays,Aarav,Corporate,East
O0817,2023-10-31,10,2023,C179,P052,R4,3134.04,377.9,Monitor,Technology,Displays,Meera,Home Office,West
O0818,2024-09-14,9,2024,C041,P042,R3,3344.39,632.24,Headphones,Accessories,Audio,Isha,Consumer,East
O0819,2024-08-23,8,2024,C190,P084,R2,2022.22,107.44,Keyboard,Accessories,Input Devices,Meera,Corporate,South
O0820,2024-11-18,11,2024,C060,P041,R4,2285.35,125.99,Keyboard,Accessories,Input Devices,Rohan,Corporate,West
O0821,2024-12-09,12,2024,C171,P046,R3,3614.48,1045.12,Laptop,Technology,Computers,Diya,Corporate,East
O0822,2023-12-12,12,2023,C181,P041,R2,416.64,65.38,Monitor,Technology,Displays,Isha,Consumer,South
O0823,2023-06-20,6,2023,C153,P088,R4,2365.03,631.85,Phone,Technology,Mobiles,Vivaan,Corporate,West
O0824,2023-12-10,12,2023,C052,P040,R1,2685.48,311.87,Tablet,Technology,Tablets,Aarav,Corporate,North
O0825,2024-08-16,8,2024,C145,P062,R4,2366.79,540.38,Laptop,Technology,Computers,Ananya,Home Office,West
O0826,2024-05-12,5,2024,C159,P071,R4,3911.14,650.78,Keyboard,Accessories,Input Devices,Aarav,Consumer,West
O0827,2023-10-18,10,2023,C062,P002,R4,4916.01,877.29,Keyboard,Accessories,Input Devices,Meera,Consumer,West
O0828,2023-08-19,8,2023,C027,P001,R1,4447.15,1288.31,Keyboard,Accessories,Input Devices,Aarav,Consumer,North
O0829,2024-06-12,6,2024,C014,P047,R4,3815.96,795.32,Phone,Technology,Mobiles,Vivaan,Consumer,West
O0830,2023-11-08,11,2023,C161,P055,R3,3655.34,882.87,Monitor,Technology,Displays,Vivaan,Consumer,East
O0831,2023-09-26,9,2023,C182,P065,R2,2997.75,357.56,Tablet,Technology,Tablets,Aarav,Corporate,South
O0832,2024-03-20,3,2024,C003,P074,R1,1859.23,337.88,Headphones,Accessories,Audio,Meera,Corporate,North
O0833,2023-10-03,10,2023,C109,P097,R3,2408.37,255.23,Keyboard,Accessories,Input Devices,Rohan,Consumer,East
O0834,2023-03-23,3,2023,C175,P068,R1,4588.97,412.12,Laptop,Technology,Computers,Rohan,Consumer,North
O0835,2024-09-24,9,2024,C185,P087,R3,2740.04,294.58,Tablet,Technology,Tablets,Vivaan,Consumer,East
O0836,2023-05-16,5,2023,C043,P049,R4,3689.91,303.18,Tablet,Technology,Tablets,Meera,Corporate,West
O0837,2023-05-20,5,2023,C117,P019,R3,4402.77,707.68,Monitor,Technology,Displays,Rohan,Home Office,East
O0838,2024-10-26,10,2024,C090,P077,R3,2666.24,498.65,Headphones,Accessories,Audio,Aarav,Corporate,East
O0839,2024-02-24,2,2024,C158,P027,R1,4986.67,956.81,Phone,Technology,Mobiles,Diya,Corporate,North
O0840,2023-04-27,4,2023,C152,P014,R2,3724.59,1042.94,Laptop,Technology,Computers,Vivaan,Consumer,South
O0841,2023-08-19,8,2023,C160,P099,R2,3386.03,825.98,Monitor,Technology,Displays,Ananya,Consumer,South
O0842,2024-08-22,8,2024,C138,P075,R4,2564.33,715.88,Laptop,Technology,Computers,Rohan,Corporate,West
O0843,2024-05-27,5,2024,C167,P026,R2,3256.92,829.29,Headphones,Accessories,Audio,Ananya,Corporate,South
O0844,2024-08-21,8,2024,C195,P083,R3,3041.53,285.52,Headphones,Accessories,Audio,Isha,Consumer,East
O0845,2024-02-28,2,2024,C009,P084,R3,3356.48,365.68,Tablet,Technology,Tablets,Aditya,Corporate,East
O0846,2024-11-13,11,2024,C017,P066,R3,4552.05,1043.31,Tablet,Technology,Tablets,Ananya,Home Office,East
O0847,2024-08-23,8,2024,C146,P030,R1,184.54,18.05,Laptop,Technology,Computers,Diya,Corporate,North
O0848,2023-12-17,12,2023,C081,P014,R3,2805.07,555.97,Headphones,Accessories,Audio,Ananya,Consumer,East
O0849,2023-07-04,7,2023,C068,P016,R1,4130.32,605.37,Monitor,Technology,Displays,Ananya,Home Office,North
O0850,2023-12-15,12,2023,C193,P086,R2,1462.21,190.25,Headphones,Accessories,Audio,Rohan,Home Office,South
O0851,2023-06-19,6,2023,C135,P047,R1,1027.76,306.15,Monitor,Technology,Displays,Diya,Corporate,North
O0852,2024-10-09,10,2024,C196,P077,R4,4887.13,708.42,Keyboard,Accessories,Input Devices,Diya,Corporate,West
O0853,2024-11-14,11,2024,C104,P023,R1,3967.3,851.41,Monitor,Technology,Displays,Aditya,Home Office,North
O0854,2023-10-29,10,2023,C150,P065,R2,691.9,46.44,Monitor,Technology,Displays,Ananya,Home Office,South
O0855,2023-05-04,5,2023,C168,P021,R1,1711.25,215.19,Tablet,Technology,Tablets,Rohan,Home Office,North
O0856,2023-10-23,10,2023,C119,P077,R4,3807.92,377.66,Keyboard,Accessories,Input Devices,Diya,Consumer,West
O0857,2023-12-16,12,2023,C060,P100,R4,4323.79,310.88,Headphones,Accessories,Audio,Meera,Corporate,West
O0858,2024-08-14,8,2024,C056,P082,R1,1330.48,212.16,Laptop,Technology,Computers,Vivaan,Home Office,North
O0859,2024-11-20,11,2024,C028,P084,R1,408.59,57.08,Monitor,Technology,Displays,Rohan,Consumer,North
O0860,2024-02-29,2,2024,C047,P067,R4,4394.47,1107.59,Laptop,Technology,Computers,Isha,Home Office,West
O0861,2024-05-06,5,2024,C038,P085,R3,4445.15,592.53,Phone,Technology,Mobiles,Aarav,Home Office,East
O0862,2024-09-30,9,2024,C166,P040,R2,973.13,157.94,Keyboard,Accessories,Input Devices,Rohan,Consumer,South
O0863,2024-12-31,12,2024,C026,P064,R2,621.95,129.46,Laptop,Technology,Computers,Isha,Consumer,South
O0864,2023-01-03,1,2023,C029,P033,R1,3233.13,602.28,Monitor,Technology,Displays,Aarav,Corporate,North
O0865,2024-06-27,6,2024,C143,P045,R2,1319.11,223.37,Laptop,Technology,Computers,Diya,Home Office,South
O0866,2023-08-30,8,2023,C190,P081,R3,737.62,79.51,Phone,Technology,Mobiles,Diya,Consumer,East
O0867,2023-11-26,11,2023,C093,P022,R4,2960.09,502.2,Headphones,Accessories,Audio,Ananya,Corporate,West
O0868,2023-09-07,9,2023,C105,P043,R4,4385.13,228.07,Phone,Technology,Mobiles,Rohan,Home Office,West
O0869,2024-02-23,2,2024,C121,P027,R2,4784.94,491.54,Monitor,Technology,Displays,Ananya,Consumer,South
O0870,2023-01-08,1,2023,C176,P024,R3,3676.56,401.05,Headphones,Accessories,Audio,Diya,Corporate,East
O0871,2023-01-07,1,2023,C055,P045,R1,1161.84,303.0,Monitor,Technology,Displays,Meera,Consumer,North
O0872,2023-02-09,2,2023,C065,P072,R1,3656.38,727.82,Keyboard,Accessories,Input Devices,Aarav,Consumer,North
O0873,2023-06-24,6,2023,C145,P065,R1,707.68,175.93,Laptop,Technology,Computers,Diya,Home Office,North
O0874,2023-05-04,5,2023,C078,P083,R1,4187.56,1030.07,Headphones,Accessories,Audio,Aarav,Consumer,North
O0875,2023-09-06,9,2023,C114,P089,R2,3878.37,598.47,Tablet,Technology,Tablets,Isha,Consumer,South
O0876,2024-08-31,8,2024,C067,P007,R2,1600.68,162.23,Headphones,Accessories,Audio,Isha,Corporate,South
O0877,2023-12-29,12,2023,C073,P001,R1,4905.21,1351.27,Keyboard,Accessories,Input Devices,Rohan,Corporate,North
O0878,2023-10-01,10,2023,C088,P061,R3,3396.91,258.57,Keyboard,Accessories,Input Devices,Vivaan,Consumer,East
O0879,2024-03-07,3,2024,C184,P028,R2,472.24,119.43,Headphones,Accessories,Audio,Vivaan,Home Office,South
O0880,2024-01-21,1,2024,C006,P005,R1,1558.68,105.39,Laptop,Technology,Computers,Aditya,Home Office,North
O0881,2023-12-22,12,2023,C059,P007,R3,4072.49,438.96,Headphones,Accessories,Audio,Meera,Consumer,East
O0882,2024-04-17,4,2024,C018,P078,R3,3120.93,486.57,Phone,Technology,Mobiles,Diya,Home Office,East
O0883,2023-09-18,9,2023,C026,P083,R4,1835.87,342.78,Laptop,Technology,Computers,Meera,Home Office,West
O0884,2024-10-17,10,2024,C028,P004,R1,1403.63,256.22,Laptop,Technology,Computers,Isha,Home Office,North
O0885,2023-01-10,1,2023,C179,P093,R2,2039.91,108.58,Monitor,Technology,Displays,Aarav,Home Office,South
O0886,2023-11-06,11,2023,C163,P014,R4,2994.53,381.87,Monitor,Technology,Displays,Ananya,Consumer,West
O0887,2024-05-19,5,2024,C111,P017,R2,3239.23,673.12,Keyboard,Accessories,Input Devices,Rohan,Consumer,South
O0888,2023-04-04,4,2023,C035,P048,R1,548.06,94.48,Monitor,Technology,Displays,Vivaan,Consumer,North
O0889,2023-03-06,3,2023,C143,P045,R2,3551.73,335.74,Headphones,Accessories,Audio,Vivaan,Corporate,South
O0890,2023-12-19,12,2023,C117,P074,R1,1404.21,374.85,Headphones,Accessories,Audio,Isha,Corporate,North
O0891,2023-04-01,4,2023,C097,P054,R2,1503.32,105.33,Laptop,Technology,Computers,Isha,Corporate,South
O0892,2023-05-26,5,2023,C016,P094,R2,230.42,42.01,Tablet,Technology,Tablets,Aditya,Consumer,South
O0893,2023-02-26,2,2023,C176,P100,R2,3313.33,781.49,Tablet,Technology,Tablets,Aditya,Consumer,South
O0894,2024-07-02,7,2024,C049,P006,R2,3435.9,313.03,Tablet,Technology,Tablets,Rohan,Consumer,South
O0895,2024-02-16,2,2024,C099,P007,R2,2604.2,137.25,Phone,Technology,Mobiles,Ananya,Consumer,South
O0896,2023-08-27,8,2023,C165,P098,R3,4044.39,411.01,Laptop,Technology,Computers,Aarav,Home Office,East
O0897,2024-02-16,2,2024,C023,P022,R4,4384.69,405.3,Monitor,Technology,Displays,Aditya,Consumer,West
O0898,2023-10-05,10,2023,C081,P054,R3,2539.96,377.18,Monitor,Technology,Displays,Aditya,Corporate,East
O0899,2023-07-08,7,2023,C173,P024,R3,2329.08,362.38,Monitor,Technology,Displays,Rohan,Consumer,East
O0900,2024-11-19,11,2024,C143,P069,R3,3563.78,740.35,Monitor,Technology,Displays,Aarav,Home Office,East
O0901,2023-08-31,8,2023,C024,P041,R1,3899.7,290.6,Keyboard,Accessories,Input Devices,Rohan,Home Office,North
O0902,2024-10-30,10,2024,C086,P022,R2,4189.87,362.24,Monitor,Technology,Displays,Diya,Home Office,South
O0903,2023-07-14,7,2023,C017,P060,R2,1828.02,378.78,Headphones,Accessories,Audio,Isha,Home Office,South
O0904,2023-12-01,12,2023,C123,P096,R4,1425.07,117.17,Headphones,Accessories,Audio,Vivaan,Consumer,West
O0905,2023-08-02,8,2023,C197,P054,R4,1777.47,527.16,Phone,Technology,Mobiles,Vivaan,Consumer,West
O0906,2024-09-26,9,2024,C001,P039,R2,1162.46,324.65,Headphones,Accessories,Audio,Isha,Corporate,South
O0907,2023-02-06,2,2023,C103,P052,R4,3527.31,577.62,Tablet,Technology,Tablets,Aarav,Corporate,West
O0908,2024-12-22,12,2024,C140,P040,R3,2203.59,523.92,Tablet,Technology,Tablets,Diya,Corporate,East
O0909,2023-05-06,5,2023,C068,P012,R3,4385.32,343.1,Monitor,Technology,Displays,Ananya,Home Office,East
O0910,2023-10-22,10,2023,C140,P011,R1,470.34,118.64,Tablet,Technology,Tablets,Diya,Home Office,North
O0911,2023-10-07,10,2023,C072,P012,R1,4039.24,684.6,Tablet,Technology,Tablets,Aditya,Corporate,North
O0912,2023-08-14,8,2023,C158,P055,R3,2677.86,165.66,Keyboard,Accessories,Input Devices,Ananya,Home Office,East
O0913,2023-12-18,12,2023,C190,P059,R3,684.31,117.57,Monitor,Technology,Displays,Rohan,Consumer,East
O0914,2023-06-18,6,2023,C098,P075,R4,2153.73,142.81,Headphones,Accessories,Audio,Vivaan,Corporate,West
O0915,2024-06-07,6,2024,C084,P024,R2,3611.74,410.26,Monitor,Technology,Displays,Meera,Corporate,South
O0916,2024-08-13,8,2024,C177,P009,R3,2400.08,392.42,Phone,Technology,Mobiles,Aditya,Consumer,East
O0917,2023-09-07,9,2023,C120,P090,R4,4115.6,396.74,Laptop,Technology,Computers,Diya,Home Office,West
O0918,2023-04-03,4,2023,C139,P026,R3,451.27,58.28,Headphones,Accessories,Audio,Rohan,Corporate,East
O0919,2024-10-30,10,2024,C057,P033,R4,4239.12,625.7,Monitor,Technology,Displays,Aditya,Consumer,West
O0920,2023-10-31,10,2023,C169,P094,R3,2318.86,197.0,Headphones,Accessories,Audio,Diya,Consumer,East
O0921,2023-07-03,7,2023,C171,P065,R1,2299.76,147.23,Keyboard,Accessories,Input Devices,Meera,Home Office,North
O0922,2024-11-23,11,2024,C111,P055,R3,2359.21,134.13,Tablet,Technology,Tablets,Meera,Home Office,East
O0923,2023-08-03,8,2023,C037,P036,R4,1216.33,198.57,Monitor,Technology,Displays,Rohan,Corporate,West
O0924,2023-07-23,7,2023,C167,P017,R4,3189.54,947.8,Keyboard,Accessories,Input Devices,Meera,Corporate,West
O0925,2023-08-23,8,2023,C114,P015,R3,2649.35,411.58,Laptop,Technology,Computers,Meera,Consumer,East
O0926,2024-02-21,2,2024,C131,P088,R3,3913.69,585.76,Phone,Technology,Mobiles,Diya,Consumer,East
O0927,2023-05-20,5,2023,C130,P039,R4,3403.35,204.46,Headphones,Accessories,Audio,Isha,Home Office,West
O0928,2024-08-13,8,2024,C111,P077,R4,4607.15,1368.85,Laptop,Technology,Computers,Ananya,Corporate,West
O0929,2024-04-09,4,2024,C184,P059,R1,4659.1,466.2,Keyboard,Accessories,Input Devices,Rohan,Corporate,North
